Date,Open,High,Low,Close,TickVolume,Volume,Return,LogReturn,Return_5,LogReturn_5,Return_10,LogReturn_10,SMA_20,SMA_50,EMA_12,EMA_26,RSI_14,MACD,MACD_Signal,MACD_Hist,BB_Upper,BB_Lower,BB_Width,ATR_14,Close_lag1,Close_lag2,Close_lag3,Close_lag5,Close_lag10,Volume_lag1,Volume_lag2,Volume_lag3,Volume_lag5,Volume_lag10
2021-01-29,1.21168,1.21554,1.20937,1.2135799999999999,97544,0,0.0011962413272503802,0.0011955264006868701,-0.002801995086237463,-0.0028059280228999372,0.005076814774938931,0.005063971202095357,1.2170595,1.2126856,1.214307938983019,1.2147797317028637,48.50912327547826,-0.0004717927198447658,0.00041269441231266986,-0.0008844871321574356,1.2310085659562628,1.203110434043737,0.02789813191252577,0.006967142857142823,1.21213,1.21115,1.21583,1.21699,1.20745,0.0,0.0,0.0,0.0,0.0
2021-02-01,1.21278,1.21357,1.20554,1.20596,78399,0,-0.0062789432917483845,-0.006298738762775731,-0.006720917207524879,-0.006743604280678143,-0.0013828738934938967,-0.0013838309460202725,1.2161025,1.2130594,1.213023640677939,1.2141264182433922,34.24540401881127,-0.0011027775654530725,0.00010960001675952143,-0.0012123775822125938,1.2303519348918264,1.2018530651081738,0.02849886978365257,0.0070242857142856574,1.2135799999999999,1.21213,1.21115,1.21412,1.20763,0.0,0.0,0.0,0.0,0.0
2021-02-02,1.20605,1.2086999999999999,1.20109,1.20423,72589,0,-0.001434541775846676,-0.0014355717160126388,-0.009540807514208494,-0.00958661259602412,-0.007041730913528554,-0.0070666409091958825,1.214829,1.2134356,1.211670772881333,1.213393350225363,36.79375287092306,-0.0017225773440301406,-0.000256835455398411,-0.0014657418886317296,1.2285026287102156,1.2011553712897842,0.027347257420431426,0.006974999999999938,1.20596,1.2135799999999999,1.21213,1.21583,1.21277,0.0,0.0,0.0,0.0,0.0
2021-02-03,1.20414,1.20493,1.2003300000000001,1.20344,57984,0,-0.0006560208598024309,-0.0006562361356421219,-0.006365850637823467,-0.0063861990676724305,-0.005774807299885221,-0.005791545972406892,1.2133815000000001,1.2138252,1.2104045001303587,1.2126560650234843,36.49202733485176,-0.0022515648931256127,-0.0006557813429438514,-0.0015957835501817612,1.225236004407036,1.2015269955929642,0.023709008814071897,0.006820714285714228,1.20423,1.20596,1.2135799999999999,1.21115,1.2104300000000001,0.0,0.0,0.0,0.0,0.0
2021-02-04,1.20328,1.2042,1.19565,1.19604,58358,0,-0.006149039420328406,-0.006168022622203171,-0.013274153762385166,-0.013363042835946772,-0.016988436028305798,-0.01713439494516817,1.211844,1.2139622,1.2081945770333806,1.211425245392115,36.86996547756031,-0.003230668358734423,-0.0011707587461019658,-0.0020599096126324573,1.2243354765045118,1.199352523495488,0.024982953009023756,0.00680785714285708,1.20344,1.20423,1.20596,1.21213,1.21671,0.0,0.0,0.0,0.0,0.0
2021-02-05,1.19598,1.20493,1.19515,1.20476,64186,0,0.007290726062673558,0.007264277195905698,-0.0072677532589526805,-0.007294292040727896,-0.010049384136270656,-0.010100220063627917,1.2109935,1.214232,1.2076661805667066,1.2109315235112177,47.239853818041965,-0.003265342944511085,-0.0015896755857837898,-0.001675667358727295,1.2229439790038175,1.1990430209961827,0.02390095800763481,0.007269285714285645,1.19604,1.20344,1.20423,1.2135799999999999,1.21699,0.0,0.0,0.0,0.0,0.0
2021-02-08,1.20362,1.2065299999999999,1.2019,1.20492,53175,0,0.00013280653408132004,0.00013279771607429002,-0.0008623834953065401,-0.0008627555618777885,-0.007577504694758375,-0.007606359842555979,1.2104935000000001,1.214507,1.2072436912487519,1.2104862254733497,41.650712614337344,-0.0032425342245978594,-0.0019202473135466038,-0.0013222869110512557,1.2225881813451922,1.198398818654808,0.024189362690384186,0.007092142857142785,1.20476,1.19604,1.20344,1.20596,1.21412,0.0,0.0,0.0,0.0,0.0
2021-02-09,1.20459,1.21212,1.20459,1.21185,63545,0,0.005751419181356576,0.005734942914482191,0.0063276948755637275,0.006307759068616842,-0.0032734839574610763,-0.0032788535274071917,1.210051,1.2148214,1.2079523541335593,1.2105872458086573,51.37596899224805,-0.0026348916750980056,-0.002063176185856884,-0.0005717154892411216,1.2211826294735533,1.1989193705264467,0.022263258947106568,0.007047142857142792,1.20492,1.20476,1.19604,1.20423,1.21583,0.0,0.0,0.0,0.0,0.0
2021-02-10,1.21167,1.21432,1.21081,1.2116500000000001,60648,0,-0.00016503692701241857,-0.00016505054710462346,0.006822109951472477,0.006798944657154382,0.0004128307806632314,0.0004127455894820547,1.209847,1.2152040000000002,1.2085212227283963,1.2106659683413494,44.442003514938634,-0.0021447456129530806,-0.0020794900712761237,-6.525554167695694e-05,1.2206861203760246,1.1990078796239751,0.021678240752049494,0.006791428571428527,1.21185,1.20492,1.20476,1.20344,1.21115,0.0,0.0,0.0,0.0,0.0
2021-02-11,1.21169,1.21488,1.21128,1.21303,38908,0,0.0011389427639993954,0.001138294660744559,0.014205210528076107,0.014105261940102297,0.0007424946169141133,0.0007422191041554319,1.2097335,1.2153224,1.2092148807701815,1.2108410817975457,45.75289575289576,-0.0016262010273642158,-0.0019888322624937423,0.0003626312351295265,1.220377991088162,1.199089008911838,0.021288982176324023,0.0067778571428571055,1.2116500000000001,1.21185,1.20492,1.19604,1.21213,0.0,0.0,0.0,0.0,0.0
2021-02-12,1.21269,1.21342,1.20808,1.21181,41579,0,-0.0010057459419799963,-0.001006252043798257,0.005851787907965145,0.005834732700398357,-0.0014584947016264005,-0.00145955934032959,1.2099515,1.2153315999999998,1.2096141298824614,1.2109128535162461,47.431621080720426,-0.001298723633784693,-0.0018508105367519324,0.0005520869029672394,1.220577651008846,1.1993253489911542,0.021252302017691793,0.006677857142857101,1.21303,1.2116500000000001,1.21185,1.20476,1.2135799999999999,0.0,0.0,0.0,0.0,0.0
2021-02-15,1.21193,1.21444,1.2116,1.21266,31278,0,0.0007014300921761585,0.0007011842050640814,0.00642366298177488,0.006403119189388083,0.005555739825533257,0.005540363627510106,1.2102030000000001,1.2152915999999998,1.2100827252851598,1.2110422717743021,46.40671049648617,-0.0009595464891423156,-0.0016725577272300091,0.0007130112380876936,1.2208359004806413,1.199570099519359,0.021265800961282277,0.006392857142857105,1.21181,1.21303,1.2116500000000001,1.20492,1.20596,0.0,0.0,0.0,0.0,0.0
2021-02-16,1.21283,1.21688,1.20942,1.21029,54734,0,-0.0019543812775221214,-0.0019562935725864128,-0.001287288030696887,-0.0012881172976805793,0.005032261278991701,0.005019641770936338,1.210079,1.2152582,1.2101146137028276,1.2109865479391686,48.97129186602887,-0.000871934236341021,-0.0015124330290522117,0.0006404987927111907,1.2206434765232435,1.1995145234767564,0.021128953046487098,0.006129285714285678,1.21266,1.21181,1.21303,1.21185,1.20423,0.0,0.0,0.0,0.0,0.0
2021-02-17,1.21035,1.21062,1.2022599999999999,1.20411,61363,0,-0.0051062142131225174,-0.005119295474399458,-0.006222919159823426,-0.006242362224975396,0.0005567373529216102,0.0005565824321789836,1.209763,1.2151242,1.2091908269793155,1.2104771740177487,41.46808510638306,-0.001286347038433222,-0.001467215830928414,0.0001808687924951919,1.2206562371100826,1.1988697628899172,0.02178647422016544,0.00628714285714284,1.21029,1.21266,1.21181,1.2116500000000001,1.20344,0.0,0.0,0.0,0.0,0.0
2021-02-18,1.20365,1.20939,1.20349,1.20928,55714,0,0.004293627658602528,0.004284436339376733,-0.00309143219870911,-0.003096220546343288,0.011069863884150877,0.011009041393758827,1.2093915000000002,1.2151018,1.2092045459055747,1.2103884944608785,45.761041009463746,-0.0011839485553037932,-0.00141056237580349,0.0002266138204996969,1.2197823832003762,1.199000616799624,0.020781766400752133,0.006267857142857126,1.20411,1.21029,1.21266,1.21303,1.19604,0.0,0.0,0.0,0.0,0.0
2021-02-19,1.20915,1.21438,1.20816,1.21158,51035,0,0.001901958189997499,0.00190015175766243,-0.00018979873082414223,-0.00018981674488265313,0.005660878515223011,0.005644915955515696,1.2091210000000001,1.2151728000000002,1.20957000038164,1.210476754130443,56.189427312775514,-0.000906753748803002,-0.0013098006504033925,0.0004030469016003905,1.218945229767568,1.1992967702324322,0.01964845953513583,0.006137857142857147,1.20928,1.20411,1.21029,1.21181,1.20476,0.0,0.0,0.0,0.0,0.0
2021-02-22,1.21179,1.21686,1.20905,1.2157499999999999,62242,0,0.0034417867577871686,0.003435877365108561,0.0025481173618324693,0.002544876415161809,0.008988148590777678,0.0089479956045498,1.2092025,1.215206,1.2105207695536955,1.2108673649355954,62.04013377926422,-0.0003465953818999612,-0.001117159596702706,0.0007705642148027449,1.2192263596936281,1.1991786403063718,0.020047719387256357,0.006152142857142876,1.21158,1.20928,1.20411,1.21266,1.20492,0.0,0.0,0.0,0.0,0.0
2021-02-23,1.21542,1.21795,1.21346,1.21487,57128,0,-0.0007238330248817704,-0.0007240951184880289,0.003784217005841306,0.003777074869260151,0.002492057597887287,0.0024889575715796187,1.2091545,1.215284,1.21118988193005,1.2111638564218477,61.923638639682686,2.6025508202298653e-05,-0.0008885225757217052,0.0009145480839240039,1.2190531452555076,1.1992558547444923,0.01979729051101531,0.006144285714285745,1.2157499999999999,1.21158,1.20928,1.21029,1.21185,0.0,0.0,0.0,0.0,0.0
2021-02-24,1.21442,1.21738,1.21083,1.21669,78432,0,0.001498102677652824,0.0014969816413151244,0.01044755047296353,0.010393351984974982,0.004159617051128661,0.004150989759999571,1.2094315,1.2153362,1.2120360539408115,1.2115732003905997,74.3801652892562,0.00046285355021180585,-0.000618247350535003,0.001081100900746809,1.2198610860037766,1.1990019139962234,0.020859172007553273,0.006001428571428602,1.21487,1.2157499999999999,1.21158,1.20411,1.2116500000000001,0.0,0.0,0.0,0.0,0.0
2021-02-25,1.21606,1.22425,1.21553,1.21765,101194,0,0.0007890259638854147,0.000788714846541924,0.006921473934903499,0.006897630492140282,0.0038086444688094634,0.003801409945796954,1.2097075,1.2153858,1.2128997379499176,1.2120233336949997,68.6325527609134,0.0008764042549178619,-0.00031931702944443,0.0011957212843622918,1.2207139629339052,1.1987010370660947,0.022012925867810562,0.005925714285714312,1.21669,1.21487,1.2157499999999999,1.20928,1.21303,0.0,0.0,0.0,0.0,0.0
2021-02-26,1.21767,1.21837,1.20615,1.20697,113070,0,-0.008770993306779329,-0.008809684877051163,-0.0038049489096881883,-0.0038122061425733883,-0.003994025466038331,-0.004002022887455952,1.2093770000000001,1.2151284,1.2119874705730074,1.2116490126805552,52.27222345377978,0.00033845789245212643,-0.0001877620450651187,0.0005262199375172451,1.22029042601423,1.1984635739857703,0.021826852028459687,0.006467857142857168,1.21765,1.21669,1.21487,1.21158,1.21181,0.0,0.0,0.0,0.0,0.0
2021-03-01,1.20689,1.21004,1.20268,1.20475,67047,0,-0.0018393166358734447,-0.001841010255771074,-0.009047912811021908,-0.009089093763452955,-0.006522850592911467,-0.006544217348291062,1.2093165,1.2146896,1.2108740135617755,1.211137974704218,41.21287128712853,-0.00026396114244242597,-0.00020300186454058017,-6.095927790184579e-05,1.2203227054745045,1.1983102945254953,0.022012410949009187,0.00645571428571431,1.20697,1.21765,1.21669,1.2157499999999999,1.21266,0.0,0.0,0.0,0.0,0.0
2021-03-02,1.20466,1.20937,1.19908,1.20893,71105,0,0.0034695995019713433,0.0034635943279763526,-0.004889412035855578,-0.004901404316988549,-0.001123697626188802,-0.0011243294477282781,1.2095515000000001,1.2143621999999998,1.2105749345522716,1.210974421022424,46.93555655700759,-0.00039948647015242145,-0.00024229878566294844,-0.000157187684489473,1.220298064248984,1.1988049357510162,0.021493128497967806,0.006940000000000025,1.20475,1.20697,1.21765,1.21487,1.21029,0.0,0.0,0.0,0.0,0.0
2021-03-03,1.20889,1.21126,1.20417,1.2061600000000001,70541,0,-0.002291282373669268,-0.002293911377755421,-0.008654628541370335,-0.008692297336059038,0.0017025022630823283,0.0017010546489157955,1.2096875,1.2140008,1.2098957138519222,1.2106177972429852,42.4950841162334,-0.0007220833910630553,-0.0003382557067429698,-0.0003838276843200855,1.2201741127690529,1.1992008872309472,0.020973225538105655,0.007189285714285739,1.20893,1.20475,1.20697,1.21669,1.20411,0.0,0.0,0.0,0.0,0.0
2021-03-04,1.2062599999999999,1.20654,1.1960899999999999,1.19712,92132,0,-0.007494859720103553,-0.007523087310881829,-0.01686034574795703,-0.01700409949348292,-0.010055570256681579,-0.010106469001342742,1.2097415,1.213621,1.207930219413165,1.2096179604101716,36.29408471729793,-0.001687740997006637,-0.0006081527647957033,-0.0010795882322109339,1.2199393579277922,1.1995436420722079,0.020395715855584307,0.007554285714285751,1.2061600000000001,1.20893,1.20475,1.21765,1.20928,0.0,0.0,0.0,0.0,0.0
2021-03-05,1.19659,1.19769,1.18924,1.19092,101051,0,-0.0051790964982625365,-0.0051925545055208225,-0.013297762164759752,-0.013386969121952582,-0.017052113768797894,-0.01719917526452602,1.2090495,1.2130682,1.2053132625803704,1.2082329263057143,31.557516118086113,-0.002919663725343913,-0.0010704549569053453,-0.0018492087684385675,1.2221389790616324,1.1959600209383678,0.02617895812326454,0.00795500000000003,1.19712,1.2061600000000001,1.20893,1.20697,1.21158,0.0,0.0,0.0,0.0,0.0
2021-03-08,1.19168,1.19315,1.18433,1.18453,77077,0,-0.0053655997044300685,-0.005380046233892802,-0.016783565054990568,-0.01692600510007441,-0.02567962163273685,-0.02601509886352741,1.20803,1.2123938,1.2021158375680057,1.2064771539867725,29.54256670902157,-0.004361316418766803,-0.0017286272492776369,-0.0026326891694891663,1.225057557849423,1.191002442150577,0.034055115698846006,0.008052142857142872,1.19092,1.19712,1.2061600000000001,1.20475,1.2157499999999999,0.0,0.0,0.0,0.0,0.0
2021-03-09,1.1844999999999999,1.1915,1.18347,1.1899899999999999,74234,0,0.0046094231467330715,0.004598832288554246,-0.015666746627182815,-0.015790767139496505,-0.02047955748351682,-0.02069217145648513,1.206937,1.2117666,1.2002503240960047,1.2052558833210856,38.656812339331445,-0.005005559225080836,-0.002384013644438277,-0.0026215455806425586,1.2256546270425748,1.188219372957425,0.037435254085149694,0.008028571428571432,1.18453,1.19092,1.19712,1.20893,1.21487,0.0,0.0,0.0,0.0,0.0
2021-03-10,1.18976,1.1929,1.18681,1.1928,65333,0,0.002361364381213482,0.0023585807416067633,-0.01107647409962198,-0.011138275020134444,-0.01963523987211202,-0.019830572356193527,1.2059945,1.2111256,1.1991041203889272,1.2043332252973014,36.239144956579956,-0.005229104908374138,-0.0029530318972254494,-0.0022760730111486887,1.2255906150553582,1.186398384944642,0.03919223011071615,0.008042142857142871,1.1899899999999999,1.18453,1.19092,1.2061600000000001,1.21669,0.0,0.0,0.0,0.0,0.0
2021-03-11,1.19262,1.19892,1.1915,1.1984,67568,0,0.004694835680751019,0.004683849312426216,0.0010692328254477967,0.0010686616031737664,-0.015809140557631496,-0.015935437890309302,1.205263,1.2104952,1.1989957941752463,1.2038937271271308,39.56948401392823,-0.004897932951884565,-0.003342012108157273,-0.0015559208437272917,1.224845554104683,1.185680445895317,0.03916510820936603,0.008127857142857147,1.1928,1.1899899999999999,1.18453,1.19712,1.21765,0.0,0.0,0.0,0.0,0.0
2021-03-12,1.19812,1.1987700000000001,1.19092,1.195,64690,0,-0.0028371161548730317,-0.0028411483973438574,0.003425922815974314,0.0034200677113506114,-0.009917396455587202,-0.009966901410602086,1.2044225000000002,1.2099465999999999,1.1983810566098236,1.203234932525121,33.37606152860123,-0.004853875915297401,-0.0036443848695852992,-0.0012094910457121017,1.2242631821561343,1.184581817843866,0.03968136431226821,0.008130714285714293,1.1984,1.1928,1.1899899999999999,1.19092,1.20697,0.0,0.0,0.0,0.0,0.0
2021-03-15,1.1947,1.19669,1.19105,1.1926700000000001,54841,0,-0.0019497907949790338,-0.0019516941114995554,0.006871923885422904,0.0068484198337438185,-0.01002697655115159,-0.010077585266330581,1.203423,1.209298,1.1975024325160046,1.2024523449306674,32.618227372377135,-0.004949912414662805,-0.0039054903786008006,-0.0010444220360620042,1.2235286945062498,1.18331730549375,0.040211389012499765,0.008212857142857148,1.195,1.1984,1.1928,1.18453,1.20475,0.0,0.0,0.0,0.0,0.0
2021-03-16,1.19266,1.1951100000000001,1.18815,1.19002,54913,0,-0.0022219054725951537,-0.002224377567078729,2.5210295885091938e-05,2.5209978110923407e-05,-0.015641931294615885,-0.015765557161385717,1.2024095000000001,1.2085044,1.196351289052004,1.2015314304913587,29.38630391095981,-0.005180141439354635,-0.004160420590751568,-0.0010197208486030672,1.2230929594225415,1.1817260405774588,0.0413669188450827,0.00824214285714288,1.1926700000000001,1.195,1.1984,1.1899899999999999,1.20893,0.0,0.0,0.0,0.0,0.0
2021-03-17,1.1902300000000001,1.19848,1.18854,1.19795,57586,0,0.006663753550360418,0.0066416488903361815,0.004317572099262312,0.0043082781268404344,-0.006806725475890452,-0.006829996893294063,1.2021015,1.2078156,1.196597244582465,1.2012661393438506,36.25453530560987,-0.004668894761385545,-0.004262115424878364,-0.00040677933650718097,1.2228616554349652,1.1813413445650347,0.041520310869930466,0.008329285714285737,1.19002,1.1926700000000001,1.195,1.1928,1.2061600000000001,0.0,0.0,0.0,0.0,0.0
2021-03-18,1.19794,1.19882,1.19054,1.19128,71299,0,-0.00556784506865915,-0.005583403295419566,-0.005941255006675528,-0.005958974481005342,-0.00487837476610542,-0.0048903128778317725,1.2012015,1.2071054,1.1957792069543935,1.20052642531838,38.40354767184021,-0.004747218363986505,-0.0043591360126999925,-0.00038808235128651256,1.2222105118758526,1.1801924881241475,0.04201802375170516,0.008047857142857178,1.19795,1.19002,1.1926700000000001,1.1984,1.19712,0.0,0.0,0.0,0.0,0.0
2021-03-19,1.19122,1.19364,1.1873,1.19017,57534,0,-0.0009317708683096448,-0.0009322052366272845,-0.0040418410041841435,-0.004050031320288792,-0.0006297652235246476,-0.0006299636089382236,1.200131,1.2064734,1.194916252038333,1.1997592827022039,39.044183949504,-0.004843030663870929,-0.0044559149429341804,-0.0003871157209367482,1.2210951778680668,1.1791668221319334,0.041928355736133405,0.007975000000000034,1.19128,1.19795,1.19002,1.195,1.19092,0.0,0.0,0.0,0.0,0.0
2021-03-22,1.18785,1.19463,1.18739,1.19319,49549,0,0.0025374526328172387,0.0025342387354787823,0.0004359965455658088,0.0004359015266895341,0.007310916566064085,0.00728432136043329,1.199003,1.2060388,1.1946506748016663,1.1992726691687072,37.96267971856825,-0.004621994367040916,-0.004489130827755527,-0.00013286353928538847,1.2188252958997332,1.1791807041002669,0.03964459179946633,0.007757142857142891,1.19017,1.19128,1.19795,1.1926700000000001,1.18453,0.0,0.0,0.0,0.0,0.0
2021-03-23,1.19327,1.194,1.18415,1.18483,48636,0,-0.007006428146397403,-0.007031088418539152,-0.004361271239138875,-0.004370809324771026,-0.0043361708921921815,-0.004345599346660126,1.197501,1.2053213999999999,1.193139801755256,1.1982028418228772,34.97252360152166,-0.005063040067621261,-0.004603912675728674,-0.00045912739189258624,1.2168067307008692,1.1781952692991307,0.038611461401738545,0.007954285714285738,1.19319,1.19017,1.19128,1.19002,1.1899899999999999,0.0,0.0,0.0,0.0,0.0
2021-03-24,1.18478,1.18509,1.18089,1.1813,51288,0,-0.0029793303680697436,-0.002983777407787592,-0.013898743687132176,-0.01399623562289477,-0.009641180415828399,-0.009687957496054512,1.1957315,1.2046328000000002,1.191318293792909,1.196950779465627,37.91628475404824,-0.005632485672717902,-0.00480962727512652,-0.0008228583975913818,1.2140962858399473,1.1773667141600526,0.03672957167989477,0.007507857142857162,1.18483,1.19319,1.19017,1.19795,1.1928,0.0,0.0,0.0,0.0,0.0
2021-03-25,1.18124,1.1827,1.1761,1.17672,55081,0,-0.003877084567848965,-0.0038846199433867287,-0.012222147605936429,-0.012297452270862104,-0.018090787716955825,-0.01825642675186741,1.1936849999999999,1.2038612,1.1890724024401538,1.1954522032089137,38.87844611528817,-0.00637980076875988,-0.005123661973853192,-0.0012561387949066877,1.210848386366878,1.1765216136331218,0.03432677273375617,0.0073757142857143266,1.1813,1.18483,1.19319,1.19128,1.1984,0.0,0.0,0.0,0.0,0.0
2021-03-26,1.17673,1.18043,1.17673,1.17913,41366,0,0.0020480658100483495,0.0020459713824633546,-0.009275985783543494,-0.00931927565177148,-0.013280334728033472,-0.013369306972060263,1.1922929999999998,1.2032948,1.1875428020647454,1.1942431511193645,45.489475442699565,-0.006700349054619137,-0.005438999390006381,-0.0012613496646127556,1.2094355430773176,1.175150456922682,0.03428508615463555,0.007010714285714347,1.17672,1.1813,1.18483,1.19017,1.195,0.0,0.0,0.0,0.0,0.0
2021-03-29,1.17883,1.17933,1.176,1.17641,45292,0,-0.002306785511351661,-0.0023094502398094165,-0.014063141662266743,-0.014162964627059611,-0.013633276597885602,-0.013727063100370194,1.190876,1.2026704000000001,1.1858300632855538,1.1929221769623746,38.11274509803929,-0.007092113676820722,-0.0057696222473692495,-0.001322491429451472,1.2083646566544937,1.1733873433455064,0.034977313308987235,0.006675000000000065,1.17913,1.17672,1.1813,1.19319,1.1926700000000001,0.0,0.0,0.0,0.0,0.0
2021-03-30,1.17631,1.17736,1.17105,1.17153,41763,0,-0.004148213633002107,-0.004156841339153033,-0.011225239063831993,-0.011288717547673419,-0.015537553990689346,-0.01565952687244447,1.189006,1.2018456,1.1836300535493147,1.191337571261458,32.03243791180928,-0.007707517712143286,-0.006157201340324057,-0.0015503163718192286,1.2063640564034426,1.1716479435965574,0.034716112806885135,0.006690714285714343,1.17641,1.17913,1.17672,1.18483,1.19002,0.0,0.0,0.0,0.0,0.0
2021-03-31,1.17147,1.17592,1.17033,1.17293,47026,0,0.0011950184801072794,0.0011943050138703709,-0.007085414373994792,-0.007110635126015577,-0.020885679702825732,-0.02110687074891039,1.1873445,1.2010956,1.1819838914648049,1.189974047464313,26.841243862520614,-0.007990155999508142,-0.006523792272160874,-0.0014663637273472675,1.2041414389128482,1.1705475610871519,0.03359387782569634,0.006560000000000058,1.17153,1.17641,1.17913,1.1813,1.19795,0.0,0.0,0.0,0.0,0.0
2021-04-01,1.17275,1.17794,1.17119,1.17767,47529,0,0.004041161876667809,0.00403301831427443,0.0008073288462846495,0.0008070031316457213,-0.011424686051977662,-0.011490449139216444,1.186372,1.2003148000000001,1.1813202158548348,1.1890626365410306,34.61743298420025,-0.0077424206861957945,-0.006767517954967859,-0.0009749027312279356,1.203037577002971,1.1697064229970289,0.03333115400594222,0.006481428571428622,1.17293,1.17153,1.17641,1.17672,1.19128,0.0,0.0,0.0,0.0,0.0
2021-04-02,1.17739,1.17858,1.17482,1.17543,24342,0,-0.001902060848964493,-0.0019038720637593156,-0.0031379067617650636,-0.0031428403145769526,-0.012384785366796325,-0.012462115966348419,1.1855974999999999,1.1994836,1.1804140288002447,1.1880528116120654,34.67283072546225,-0.007638782811820732,-0.006941770926338434,-0.0006970118854822986,1.2028040958895163,1.1683909041104834,0.0344131917790329,0.0063471428571429,1.17767,1.17293,1.17153,1.17913,1.19017,0.0,0.0,0.0,0.0,0.0
2021-04-05,1.17546,1.18188,1.17368,1.18113,29701,0,0.0048492891962941265,0.004837569267051945,0.004012206628641435,0.004004179192284426,-0.010107359263822113,-0.010158785434775119,1.1854274999999999,1.1988238000000002,1.1805241782155917,1.1875400107519125,42.502951593860665,-0.007015832536320765,-0.006956583248334901,-5.9249287985864256e-05,1.2027453275956148,1.168109672404385,0.03463565519122991,0.006435714285714322,1.17543,1.17767,1.17293,1.17641,1.19319,0.0,0.0,0.0,0.0,0.0
2021-04-06,1.18087,1.18769,1.17943,1.18757,46214,0,0.005452405747038869,0.005437595193863695,0.013691497443514056,0.013598615725301088,0.0023125680477367183,0.0023098981776276156,1.1853065,1.1982586,1.1816081507978085,1.187542232177697,41.020761245674734,-0.0059340813798884895,-0.006752082874645619,0.0008180014947571299,1.2025236276716829,1.1680893723283172,0.03443425534336564,0.006315714285714313,1.18113,1.17543,1.17767,1.17153,1.18483,0.0,0.0,0.0,0.0,0.0
2021-04-07,1.18728,1.1914,1.18601,1.18707,51216,0,-0.00042102781309727444,-0.0004211164701925838,0.012055280366262355,0.011983194241238214,0.004884449335477825,0.004872559115222551,1.1850200000000002,1.197777,1.1824484352904532,1.187507252016386,45.92291303505731,-0.005058816725932891,-0.006413429644903074,0.0013546129189701828,1.201899484901092,1.1681405150989084,0.033758969802183625,0.006109285714285738,1.18757,1.18113,1.17543,1.17293,1.1813,0.0,0.0,0.0,0.0,0.0
2021-04-08,1.18649,1.19266,1.186,1.19156,43894,0,0.0037824222665889806,0.00377528689448789,0.011794475532194815,0.011725462821451637,0.012611326398803469,0.012532465953097422,1.1846780000000001,1.1973656,1.1838502144765373,1.1878074555707279,51.263406653335764,-0.0039572410941906,-0.00592219193476058,0.00196495084056998,1.200669864510625,1.1686861354893752,0.03198372902124991,0.006132142857142887,1.18707,1.18757,1.18113,1.17767,1.17672,0.0,0.0,0.0,0.0,0.0
2021-04-09,1.19128,1.19194,1.18663,1.18975,44124,0,-0.0015190170868439878,-0.0015201719629649203,0.012182775665075862,0.012109162922246083,0.009006640489174211,0.008966322607669051,1.1844155,1.196889,1.1847578737878393,1.187951347750674,46.80297397769527,-0.0031934739628347586,-0.005376448340375416,0.0021829743775406574,1.1998568463757087,1.1689741536242915,0.030882692751417196,0.00599428571428573,1.19156,1.18707,1.18757,1.17543,1.17913,0.0,0.0,0.0,0.0,0.0
2021-04-12,1.18934,1.19184,1.18704,1.19106,41854,0,0.0011010716537087628,0.0011004659189129636,0.008407203271443509,0.008372059574107063,0.012453141336778994,0.01237623876639152,1.1843350000000001,1.1965910000000002,1.1857274316666333,1.1881816182876612,56.663101604278054,-0.0024541866210279206,-0.004791995996505917,0.0023378093754779965,1.1996110569450809,1.1690589430549194,0.030552113890161436,0.005633571428571444,1.18975,1.19156,1.18707,1.18113,1.17641,0.0,0.0,0.0,0.0,0.0
2021-04-13,1.19087,1.19551,1.18761,1.19481,53797,0,0.003148455997178834,0.003143509988403824,0.006096482733649378,0.0060779743686472905,0.01987145015492553,0.019676590093948287,1.1845745,1.1964025999999999,1.1871247498717667,1.1886726095256124,64.38152011922503,-0.001547859653845629,-0.00414316872797386,0.002595309074128231,1.2003672984587206,1.1687817015412796,0.031585596917441006,0.005897857142857161,1.19106,1.18975,1.19156,1.18757,1.17153,0.0,0.0,0.0,0.0,0.0
2021-04-14,1.19467,1.19866,1.19457,1.19791,46514,0,0.002594554782768821,0.002591194736136931,0.009131727699293268,0.009090285574976908,0.02129709360319887,0.021073479816215025,1.1845725000000003,1.196292,1.188784019122264,1.1893568606718634,73.29083315014303,-0.0005728415495993566,-0.0034291032922989595,0.002856261742699603,1.2003581748851238,1.1687868251148767,0.031571349770247004,0.005718571428571446,1.19481,1.19106,1.18975,1.18707,1.17293,0.0,0.0,0.0,0.0,0.0
2021-04-15,1.19773,1.19926,1.19554,1.19652,45767,0,-0.0011603542837107517,-0.0011610280159717852,0.004162610359528696,0.004153970664516966,0.016006181697759247,0.015879433485968812,1.1848345,1.1963016,1.1899741700265312,1.1898874635850587,69.55250730829785,8.670644147246165e-05,-0.0027259413455446757,0.0028126477870171374,1.2012502824893214,1.1684187175106786,0.03283156497864281,0.00571928571428572,1.19791,1.19481,1.19106,1.19156,1.17767,0.0,0.0,0.0,0.0,0.0
2021-04-16,1.19662,1.19941,1.19497,1.19805,41308,0,0.0012787082539365002,0.0012778914028058618,0.00697625551586456,0.006952034030287686,0.01924402133687253,0.01906119695253385,1.1852285,1.1961674,1.1912166054070648,1.1904920959120915,75.00000000000026,0.0007245094949732689,-0.002035851177441087,0.002760360672414356,1.2025374405252065,1.1679195594747935,0.03461788105041297,0.005798571428571431,1.19652,1.19791,1.19481,1.18975,1.17543,0.0,0.0,0.0,0.0,0.0
